,enrollment_id,username,course_id
9187,81490,awNiHcfaLmIgQygcxufPZke7YT91Tlmy,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9188,81499,3y2XGrXV12phjHWJYa19FG6DINKDjdIB,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9189,81504,2tXywtJQD2C1dKRzRzUewvgORqwUmXtE,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9190,81505,fZtl6CLGkXt3aozJmivTDUyscSsi3JCf,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9191,81517,eIz1QdRrhcYteukRLgOlTi2GZdnEpdtj,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9192,81526,RUhbDEGzuGiozW42x5lFaNzzdgUAuP4z,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9193,81530,kFJUPP4PT5hRWkkzRpfMGB8B8BwQArn7,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9194,81543,fgaDXA4j6cHk0FnifTSdjVGPTjk5iRju,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9195,81544,cgBusYXiNBsyile8fKg57RdfoNSHxREd,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9196,81545,DK0C2OoM9pED5J54cuVFRs3cJYbvw6n8,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9197,81563,ynpQJ1KNFlwGGjbvB4jjK45fmhFIwSzj,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9198,81564,wJC86gc3viBGM4vTuYg8647vhYAtlLLc,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9199,81571,DUVNCAOW5Uq3WAymMRBzIy6a7NnFfgK9,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9200,81576,Fkf58lC4LlkBK9l03hDS8g86sf3RUqj8,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9201,81598,Pj9kGggxpq0sMYjSFqPNkAQrvOEBLtbk,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9202,81617,4NwdwhTCkAbuPHoDkJ6AWQ1Dq7CWTOcu,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9203,81620,mUWsqZFWrB15z8pLpQnajB2yNWrSRPl9,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9204,81622,hpBcUixqIYN9QJG8vvXqJZQPLWPUvpPA,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9205,81630,Ji6hwggIttTjOJLJJ2Fyx2zSqY8obZY5,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9206,81637,3SBPXGcoEiRb4Rr22FrPQJdZoEpkDJr2,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9207,81640,XeXLRKhL1tlAXxElqSJMNggZeP11626N,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9208,81673,FcPFK6OTsUF1j3uNGabdzGTvbY8kcO3D,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9209,81697,JYeCYbK21kYELQ56DJ4mCCCl3DrmUMGD,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9210,81699,ErBXi0pY00kAr7JQ9C5qO39mzbMPIL2X,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9211,81708,sLdE1XwCqd1M3K3CU3JeR9fAJx9wS4IC,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9212,81712,7iTmBBKChEc8vaDVoNej7Za5TQKoyJKR,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9213,81722,UepPDDQKRX2gvfyC0cC72CpSt0htccXe,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9214,81729,NdrXoMMHPfNYZRBXjBmHK3Oxybjvb5JH,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9215,81734,9qutpyxUCJIQJHMwAfrHtNX60WWqvl3G,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9216,81741,rL2Wp2McshMzJOuTaYQQEauhMVr1cn9o,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9217,81742,9puzLzVlA2TgO5Rh6gzTqoNWo0F9Q1Uf,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9218,81756,W7KujC4k3yZdIHgAhugdfXrOXHL5jGWa,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9219,81771,HScXm7gr8Ll2wrmo4nR7HrfaRZw9SyE8,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9220,81778,IJ4NU8caWTuANVpCRSjvfDjTyce4VyLa,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9221,81823,TXNnbjY690dLjW2nCR7nDyfRxXhXZM7x,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9222,81824,L3WpwWMk3AHS6ogVOti5NMJf0SEPrDvU,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9223,81826,5SK8e6Td5yG9MSZHpZBKOgeDEnZoAZ5q,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9224,81835,KOvmBcA9s1Xzvf4Ba1b6Jxr1bE5t44Zl,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9225,81837,RTkGQ4UmTL2ed98p2vxbPQoTurdG2SAC,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9226,81841,InrI4RcRtMCVIAkBJwEbqprSPKTdUwZL,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9227,81844,tnRrFt3zZPitlsQHq3ziTWoyjogTqR1S,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9228,81845,itwm4TVODOBqFpKY29D8QUWf1nvyYrio,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9229,81847,FV2QLqrxJnpFV8kh2dMlhF1Q4TPyAwGe,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9230,81864,Ep4Q95tKnG1eQgBqFXbKyAx3i4zRNHfc,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9231,81883,cNdAhNMBLjPljDxmVI92aVbHrB5aRq30,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9232,81889,AXOgFWUEMyDEcBkotXpoXzfY4u6ulWjj,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9233,81891,kvbydr7J9toNfajV4DY9FDU8zEAMAVQ1,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9234,81898,xyBsJIxBvJWelISp41iqkjFWa1ZRWDuS,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9235,81933,2XL3DeJoAlSciNfv1lzOeAVybSPVMeST,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9236,81941,p5Zov2RnBbluw06bAF0vsZiD2bb4lHm4,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9237,81951,JJToVFow5qkZZjCpX43ZJexjuIRhopwC,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9238,81962,wTTO5UZvOHJ50psl9u7EHqTW3gaK1AzY,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9239,81966,664aA95SpLjGifl4HhPxBvhnpaUFQ70i,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9240,81968,svZr5zFr0ZC9w2UrVxLBYNSQ4Tg5eFZO,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9241,81969,RWPbtiIjgj4dbd83AeP26tTQo9Ej8m5m,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9242,81975,o3zSSjoMuw2lsjy8BEo2oq83BTgFfSUZ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9243,81983,M414kNG7PkuOj7PNcBcNihP3YtAnl8Hp,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9244,81984,5zX31TZPkBQ4nxGKP7lPYFABTGNW6PHa,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9245,81994,1bB5By8ujdlSjP6o6ZLWtPqvKKY6OuER,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9246,81997,qXiwcKMSPAduA1ypbRUmB2QxtrPDn2mK,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9247,82007,oJU0HZZ0PaJzfIGtWJOsNrl9Aa1NvCud,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9248,82013,jLnpoJcCnQK5rZk7KO8X2PwlohODJnXc,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9249,82017,WlQYChhbsWhTEjPZxscP3TwUFCCBGjXl,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9250,82027,O8MsYQpR4hEy66ifxKhaGCm8wRRh6472,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9251,82031,MyMqBrbl1dBhRUWrRtNASDGXmSUH1uii,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9252,82036,ScNR9KK65fU9GIo3aRVLiGsq4AeK70F3,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9253,82049,dysLfjeanq4tHamdntfde34XOZUPd7EJ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9254,82057,Ng3EMafi8VXifl0s5jfFxcYN5zgfdp6i,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9255,82079,yDGtxNnNQSlh4G0yTVxQ19yHJmDULM8y,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9256,82097,tedGThhHMqVARfBh6zyzyocTKbTJYJpB,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9257,82110,IWADLwZhlWLo0OXuOChElEmmzDM9dqDV,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9258,82113,M75L90OOMTV1kEiI3n7vM0ty47YBFna9,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9259,82119,VzR6XMdgKh4ZvcxT2eTU6o4kqKRYIMlT,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9260,82126,BrtDkxIRglqJVY1aYKID2Vb6SWafzpud,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9261,82132,UUZ8BPtKmDd7fu7X5v0nxZ0blsaD4W7o,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9262,82140,m2vHU6I2vHbIjXkP5syq1gW8Xrvw3Ajn,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9263,82156,pvwCMEkEuouZMLykCCdaUt3Holz1rXIP,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9264,82158,6nLW7vb3UEnUZBkO8BF0tZXFHSpKRYLR,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9265,82166,XmfaTDISWF5comI3j0oigEszknbdPhWn,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9266,82170,MY8EEZrNKd2bRcqc2C0ahob3DWC1rh6l,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9267,82174,ncPZRMbiKY9KkV5EbPeewQlV9WFZuuny,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9268,82193,emp71NVk1KXao3OlLR8agWGAj1IKUQ7Q,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9269,82198,5AFyzPkHwyTVsfPkttq2r1sY0ki8ht9E,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9270,82204,r4LtQoLlaaTrHds7HYAdM3HkMRox2Az0,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9271,82234,AvrMRFWoCuzDtN7hbx3GuuisUX9dn4mc,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9272,82248,4oUbp13NVHc29DccFhqfdkKKNEywtCeE,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9273,82252,uJ1omfNa6wThHrODhBq1mtJVihr2Vf9k,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9274,82261,KpB9pFcFkZGqFLAJyYAoBcRReytXA7a4,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9275,82265,GKB9h3WVdBElKYEACxUSpjlSvU0bLxUa,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9276,82272,0P2GtMy28JDcPARuexfQD2kqs1CWnSqR,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9277,82277,O9Pboxj2Omf1Ml9NHOiRahIRShnC75bO,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9278,82285,bueP8xU7CdiOxIwikFuvLqc6wvzofi5k,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9279,82287,fKIYKEAGjFjOVTaUhIbkE3jtMMjkLesA,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9280,82291,6Syl5iFEMiZhZ3Kx0ufBuMuPfsA0G6FI,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
9281,82292,vCT5TWno1npWLslO7yYTAIaOZBV06mao,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9282,82294,mPSu9wD4am4oNde1aNJ4Hx4pSuKdoZ9s,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9283,82295,2vTiDJaUXObkB4MCSVV6b36fCzIFNmlO,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9284,82297,mucqYKQHr68fZN1W1bDFGJobVl8lTzGk,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9285,82299,qGj2UPAGCVKaEMFWyN0RHLn8amW4mHcs,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9286,82301,qDO5LP5T3lr3EoF63npeMJOU1F5CHwlT,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9287,82302,LJ7sgKzaMtvAPFXeVXXiaB5SrStNVwGH,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9288,82303,7cOxNQ9QY0kpQ3XCTHRP00ygFCzb9CpO,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9289,82304,zrkzLXbSKLZ5TMR3XqCd3VcTJUh1RbFU,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9290,82305,5D84XSx425N7nheLe6kqFUzsI4xGTRr7,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9291,82307,i6tlOFL86lQi7en8qXwdqAGtc3xj3T2v,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9292,82308,dMfbUZDFyVyywHwJG3Dt4QrakRtLnsTX,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9293,82309,R2bsNKaCyFNpEJtfIBR7wHhqazhTieVv,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9294,82310,2Hh0hyPi2bcd1tRNePJ2qIF1dysf5ndk,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9295,82311,Ll3IzS1S6bZksUUlpyvq7rkVFnPwdP4J,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9296,82312,Ocs5vn2Cz5hAUdTB4aWABUkRHND3d6Kt,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9297,82313,x2Dh8FpB4LfDSl1DvzXzmScd6yLeEPWy,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9298,82314,XIDZAAoEp5yiaJ1NSNfTaFGT6RLKKbeY,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9299,82315,t2E5rQgbhesaMxxpyksf3DgIq81BWWBg,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
9300,82321,npaSrrzEzioGRzWdj7UAaA6xDgKQrILa,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9301,82337,0XFCa4HLY6qqhFLkbyOG8QvQlbZdVLQp,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9302,82347,HMYpimZGFgj5IczDutkfjUfnxl45PoHW,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9303,82354,4Kx1Tk1FEFaPAhJJ1qabZH7R2QRjZNC4,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9304,82357,1v1hnAW2fjxDgMlfMAcBqTKOh6UMFrVl,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9305,82358,GulRMWFcPY5JE8HNbJPRyRdVqJqL2eEA,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9306,82369,1EoPeAPt0rQExpDMUB0Oh9LRcg1yhFWa,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9307,82372,P59zgxkiZZAY4L2oDvB0C7gvcL7QBtyx,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9308,82391,r6vCAWlYIzTyZ2tN64AHwtfHr1599fdG,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9309,82402,9ZFS4K1NbtsFJNVDZcG24bdRzdU6w1Qj,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9310,82419,kkrf4aiGvXPFoVcEvoantT9MIbaoN3ev,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9311,82425,AYyigeqx54KlykjSn8XXM8xIAmNPwwgy,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9312,82426,AYyigeqx54KlykjSn8XXM8xIAmNPwwgy,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9313,82434,5MqtNGumkUVehW5cfaAfZ7nPmHPSTQ7V,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9314,82439,nsVUUOs0l2kNCEJWP7CuzEzLUL7HHA2o,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9315,82443,506JH480T3Hay89W7G1dTs4qRT8mnHIv,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9316,82444,0OsY8LWQHJyrf2iZ6AGYuDrpmW3bfvqO,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9317,82445,BA6kCSqOZYgPcpy87C2hTl09S7lpFd09,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9318,82460,N0lIDzx7ySDqstMupMct3nbriqwOpqNG,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9319,82478,FG49dGsnehbDquxb5MR2UKw7UsmsUWRR,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9320,82479,iVw6PFrlJCMW2i4yQDVBv0p8rh0bg8oB,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9321,82490,nCjvWGBuFy5INkXPz8A7SRdydYBldjvQ,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9322,82501,C90t4OTJKLckQlEHPGqMg6X9e1cv22jh,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9323,82516,akfKNyiclQIBJSqS87A1d10ODSvejPEf,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9324,82545,mnt6WUJv4Nm9SlBAqM8Wy80LtV0oy5xh,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9325,82548,2DJrQZ1DQwZ17FIT9rErCdsuhNRIOxUc,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9326,82551,UJiJ4PvH4qodyDnURbFXyi5LWwaSKUwb,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9327,82552,z6hFsPzsbEnFbaZ8fz961gcLxQ5khAMh,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9328,82569,CbshEYIe2wcAzVubCMNTR8AyCYM6IoV7,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9329,82580,99Z3XYkjkHbSSUTlX3TBtdd4he2ej5Yp,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9330,82581,aq4CF7Ase1niDETNNnN3SPNstQIkMzIb,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9331,82587,4BgAKbYEi6Ae1ZfaDy8dVhzCZKLQsM2C,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
9332,82609,8t2I7RZ6tGpzDNhY5KSmkbKJTicFPhFD,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9333,82611,7xsMLAoX5cfA1ELNnW1Jyq3921JNch8p,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
9334,82619,HBNOGDmQrCA8ZCNHwMOm4mGR9448iscJ,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
9335,82626,1LsKSfuKnKljzcVBDuX88jdA4iNAFPmK,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9336,82633,xLA7fhjHBFsq0q4kxpkXfUkRljEs0TAd,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9337,82635,xLA7fhjHBFsq0q4kxpkXfUkRljEs0TAd,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
9338,82641,TqooiK8GaIskZ1TWtOHUh45RuTpvOkj9,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9339,82642,7IO6p4687fQRowFKh8aP2BRrTBz96sXF,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
9340,82654,CSh5hGbaSFu2yCb31iVMOVwKocrH471Q,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9341,82661,pSfJ0uMpX5mtiDADVfED9j2PrehMi4qf,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9342,82682,pSfJ0uMpX5mtiDADVfED9j2PrehMi4qf,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
9343,82686,r2H5XCYvW75clbYorkxbeTJTDpcuYsqR,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
9344,82713,Qej7uJiPxPofj5VkSw5arNMXnDFwdHaU,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
9345,82714,dmKq4wezB2pymsF6jHa3iwdFnCP4NIvi,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9346,82722,i0k5iK0fS6RmfXLKfz70zhtGt8sKmdev,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
9347,82731,Yoi2x66FMpn68ZsrWcG2qShRXgJS18Rh,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu
9348,82751,8kDMxN2jxnl0uIdlggQjT6QmHT7F6WvQ,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
9349,82772,ydoaEAxmO4gHSSp9D7mNNRYfsM5IVoFl,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9350,82820,PCDzowxElNLixXyfAFPkQqlbkMlIrEa9,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9351,82828,PCDzowxElNLixXyfAFPkQqlbkMlIrEa9,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt
9352,82832,bNG7kJA3jy4DW8PDzMNAT9OoyHwhutqS,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
9353,82834,rXk8o13Kpmo1kUY0hqp1VAqDdB7oaIVw,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9354,82840,Jee7EGsn5XYP5oawysLFsO8VcnPFjYWM,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9355,82856,2Pkptevs7J69rsFmJqSHjNMBnKCLyXs7,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9356,82860,MWgepnFrbhIoMtzaoOzOjEjpjYI14nzb,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
9357,82865,UVY9zxbBVUyhzTA4AJhTZxTOHFZ2duQd,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9358,82875,LSxdutAKHjruUktaLYDzR4TTFH4npHSj,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9359,82897,V05RDMzHe21axAEGmWItNlvN0EepoKmU,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9360,82911,g1LVeBlQiVCOcKiTDDTy4PafQkGd4pbr,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
9361,82912,dSKLyWRwDNYp6bnGVfES0oxRsg4F2fbZ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9362,82914,cJcuhtji0eqLhfXtnFSDlw6v5huTlvOS,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
9363,82928,xJa5HsLvA8jsaOm3YgI5AyYKc4qtiOFH,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9364,82934,Vrjrap5JcUBcGnZI9GyoeJ8llD9p1BxJ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9365,82964,jMzDAkDrCqzTj207GrZXDfLQXbYc8WXP,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
9366,82965,jMzDAkDrCqzTj207GrZXDfLQXbYc8WXP,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
9367,82968,k3mZz4gOE5kxngWJdlg5ZkSuFCPjQxmM,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
9368,82994,pzQmB4p3u9FrEJSWAX6BNOWRPavo1Lrn,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
9369,82997,HKDSRzc7MQzCfJsk49D6xFQK4oFHHvy7,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt
9370,83039,2T4Z0Imx9CFpIzAb5WFSfhS9FT4FpZWV,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9371,83046,c9uDpmjbhEZRV8vNkDH73VXR3MBTMWZN,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9372,83062,srfjFpufe5zNlnc0Z3dNMD37ukToEJo1,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
9373,83077,U58EahcrdrWDxUCYXDIka19POAAfjp1t,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9374,83082,OIznJTzf0VYpJo8slc0B4fnJO5XA07gY,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9375,83107,TBj8ERKtARA6ABLjSlKdebgRJkBjpHod,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9376,83117,TBj8ERKtARA6ABLjSlKdebgRJkBjpHod,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt
9377,83123,ZNcLOAJ2r3H5DqhbGk1CiPtwI7ixaCeK,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
9378,83126,Lcn36O95deZy87mO20P7rqE00Sa7JkLZ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9379,83137,4QdCY5LBLprzaTySBBQaKyTy9rCkNUT7,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9380,83139,vwYpmLrcF8bt1idVso7bAZqs27Gfb44w,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9381,83152,eDH23vVDxXZaCChKrwOZtbVMeyImNCFQ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9382,83161,pAklb1PvY7ruK0UegPVyIZm4Osf6iC9m,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
9383,83169,8xLHRJYQMKIoYFTLtqTA4nbHlXLKnGUi,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
9384,83173,TxlSnMAR26IaOfJh6C0k9qQhw2BgogEc,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
9385,83179,x0laSvoDXG0a7WULReVXZ8zh05t91jGU,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6
9386,83196,mJZNVvZltlGUOWmItS7lca1ZZKMYLgfv,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
9387,83203,cpPSwRiyzrnBZYcFR4yyg60XVFgQxQi4,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
9388,83204,jBaD9LGpQhL9ahJeTZMqoOmC2qbpaMeG,5X6FeZozNMgE2VRi3MJYjkkFK8SETtu2
